property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum
2 BHK Flat,Zara Aavaas,2.0,2.0,1,unavailable,unavailable,new,Sector 104 Gurgaon,0.4,625.9000000000001,6390.79725195718,0,0,0,0,0,1,14.0,30.0,Fancy,12.0,Basic,20.0
2 BHK Flat,Godrej Nature Plus,2.0,2.0,2,unavailable,unavailable,under construction,Sector-33 Sohna,1.15,131.42857142857144,87499.99999999999,0,0,0,0,0,1,15.0,31.0,Fancy,12.0,Basic,0.0
2 BHK Flat,HCBS Sports Ville36 ,2.0,2.0,2,unavailable,unavailable,new,Sohna,0.35,810861.7000000001,4.316395755281079,0,0,1,0,0,0,8.0,28.0,Medium,11.5,Basic,25.0
3 BHK Flat,Antriksh Heights37 ,3.0,2.0,3+,Study Room,unavailable,newly built,Sector 84 Gurgaon,0.94,1485.0000000000002,6329.966329966329,0,0,0,0,0,1,10.0,41.0,Fancy,20.0,Good,23.0
5 BHK Flat,Residency Grand,5.0,5.0,3+,unavailable,East,unknown,Sector 52 Gurgaon,5.0,5720.000000000001,8741.25874125874,0,0,0,0,0,1,2.0,-1.0,Unavailable,0.0,Minimal,20.0
3 BHK Flat,Sare Green Parc,3.0,2.0,2,unavailable,unavailable,unknown,Sector 92 Gurgaon,0.75,2222.857142857143,3374.0359897172234,0,0,0,0,1,0,16.0,-1.0,Unavailable,0.0,Minimal,20.0
2 BHK Flat,SS The Leaf38 ,2.0,2.0,2,unavailable,unavailable,newly built,Sector 85 Gurgaon,1.3,1804.0000000000002,7206.20842572062,0,0,0,0,0,1,17.0,-1.0,Unavailable,20.5,Good,23.5
3 BHK Flat,SS Almeria,3.0,3.0,3,Servant Room,unavailable,newly built,Sector 84 Gurgaon,1.5,2857.1428571428573,5250.0,0,0,0,1,0,0,2.0,-1.0,Unavailable,24.0,Good,20.0
3 BHK Flat,Sare Petioles,3.0,3.0,3,Servant Room,unavailable,under construction,Sector 92 Gurgaon,1.25,2928.571428571429,4268.292682926829,0,0,0,0,0,1,18.0,-1.0,Unavailable,11.5,Basic,20.0
2 BHK Flat,Signature Global Park40 ,2.0,1.0,2,unavailable,unavailable,under construction,Sohna,0.65,1174.2857142857144,5535.279805352798,0,0,0,0,0,1,3.0,-1.0,Unavailable,24.0,Good,25.0
2 BHK Flat,Maxworth City Residences,2.0,2.0,3,Others,East,newly built,Sector 10A Gurgaon,0.9,1320.0,6818.181818181818,0,0,0,0,0,1,9.0,-1.0,Unavailable,12.5,Basic,20.0
2 BHK Flat,Vatika Xpressions,2.0,2.0,3,unavailable,unavailable,under construction,Sector 88B Gurgaon,0.92,1928.5714285714287,4770.37037037037,0,0,1,0,1,0,3.0,-1.0,Unavailable,9.0,Minimal,0.0
4 BHK Flat,Sare Petioles,4.0,4.0,No,unavailable,unavailable,unknown,Sector 92 Gurgaon,1.3,2244.0,5793.226381461675,1,0,1,0,0,0,7.0,-1.0,Unavailable,0.0,Minimal,20.0
3 BHK Flat,Dhoot Time Residency40 ,3.0,3.0,3+,Servant Room,unavailable,new,Sector 63 Gurgaon,3.0,2345.714285714286,12789.281364190012,0,0,0,1,0,0,14.0,44.0,Fancy,0.0,Minimal,25.0
2 BHK Flat,Signature Global Park40 ,2.0,2.0,2,unavailable,unavailable,under construction,Sohna,0.68,1177.142857142857,5776.699029126215,0,0,0,0,0,1,3.0,31.0,Fancy,27.5,Good,25.0
2 BHK Flat,Samaspurkunj,2.0,2.0,No,unavailable,unavailable,new,Samaspur,0.55,1500.0,3666.6666666666665,0,0,0,0,0,1,5.0,38.0,Fancy,8.5,Minimal,20.0
3 BHK Flat,M3M Soulitude,3.0,3.0,3,Study Room,North-West,under construction,Sector 89 Gurgaon,1.33,2032.857142857143,6542.515811665496,0,0,0,0,0,1,4.0,-1.0,Unavailable,29.5,Good,20.0
2 BHK Flat,M3M Woodshire40 ,2.0,2.0,3+,unavailable,unavailable,newly built,Sector 107 Gurgaon,0.8,1502.6000000000001,5324.104884866231,1,0,1,0,0,0,14.0,-1.0,Unavailable,16.0,Basic,24.0
3 BHK Flat,Tulip Petals36 ,3.0,2.0,3,Store Room,East,mid-age,Sector 89 Gurgaon,1.55,1705.0000000000002,9090.90909090909,0,0,0,0,0,1,6.0,36.5,Fancy,27.5,Good,25.0
2 BHK Flat,Conscient Habitat36 ,2.0,2.0,1,unavailable,North-East,new,Sector 99A Gurgaon,0.35,778.5714285714287,4495.412844036697,0,0,1,0,0,0,3.0,33.0,Fancy,13.5,Basic,25.0
3 BHK Flat,Unitech Fresco,3.0,3.0,3+,unavailable,unavailable,unknown,Nirvana country Pocket H,1.85,1828.2,10119.24297122853,0,0,0,0,0,1,0.0,28.0,Medium,0.0,Minimal,0.0
2 BHK Flat,Sare Crescent Parc35 ,2.0,2.0,2,unavailable,unavailable,new,Sector 92 Gurgaon,0.49,1425.7142857142858,3436.87374749499,0,0,0,0,0,1,2.0,-1.0,Unavailable,25.5,Good,25.0
3 BHK Flat,essel tower,3.0,2.0,3,"Study Room,Servant Room",unavailable,mid-age,IFFCO Chowk,1.85,1716.0000000000002,10780.88578088578,0,0,0,0,0,1,1.0,-1.0,Unavailable,26.5,Good,0.0
3 BHK Flat,ATS Tourmaline39 ,3.0,4.0,3+,"Servant Room,Others",East,newly built,Sector 109 Gurgaon,2.3,2843.5000000000005,8088.6231756637935,0,0,0,0,0,1,10.0,-1.0,Unavailable,19.5,Basic,23.0
2 BHK Flat,Ireo The Corridors,2.0,2.0,2,Store Room,unavailable,new,Sector 67A Gurgaon,1.5,1928.5714285714287,7777.777777777777,0,0,0,0,1,0,10.0,35.0,Fancy,12.0,Basic,20.0
2 BHK Flat,Godrej Nature Plus,2.0,2.0,3+,unavailable,unavailable,under construction,Sector-33 Sohna,1.25,1978.5714285714287,6317.6895306859205,1,0,0,0,0,0,15.0,-1.0,Unavailable,11.5,Basic,0.0
2 BHK Flat,Umang Winter Hills39 ,2.0,2.0,2,unavailable,unavailable,newly built,Sector 77 Gurgaon,1.0,1914.2857142857144,5223.880597014925,1,0,0,0,0,0,3.0,-1.0,Unavailable,22.0,Good,24.0
3 BHK Flat,Vatika Seven Elements,3.0,3.0,3,unavailable,unavailable,newly built,Sector 89 A Gurgaon,1.6,2156.0,7421.150278293136,0,0,0,0,0,1,5.0,-1.0,Unavailable,17.0,Basic,0.0
4 BHK Flat,Siddhartha Apartment,4.0,3.0,3,"Servant Room,Others",North,new,Sector 95 Gurgaon,1.1,3631.4285714285716,3029.110936270653,0,0,0,0,0,1,9.0,-1.0,Unavailable,6.5,Minimal,19.0
3 BHK Flat,DLF Garden City Floors,3.0,4.0,2,unavailable,unavailable,under construction,Sector 92 Gurgaon,1.7,1793.0000000000002,9481.316229782486,0,0,0,0,0,1,1.0,-1.0,Unavailable,0.0,Minimal,20.0
4 BHK Flat,Corona Gracieux,4.0,6.0,3+,Servant Room,unavailable,newly built,Sector 76 Gurgaon,1.46,2915.0000000000005,5008.576329331046,0,0,1,0,0,0,8.0,-1.0,Unavailable,17.0,Basic,0.0
2 BHK Flat,Signature Global City 63A,2.0,2.0,2,unavailable,unavailable,under construction,Sector 63A Gurgaon,1.65,1189.1000000000001,13876.040703052728,0,0,0,0,0,1,1.0,28.0,Medium,0.0,Minimal,20.0
3 BHK Flat,Godrej Oasis39 ,3.0,3.0,3+,unavailable,unavailable,newly built,Sector 88A Gurgaon,2.65,177.14285714285717,149596.77419354836,0,0,0,0,0,1,10.0,28.0,Medium,24.5,Good,23.5
1 BHK Flat,Signature Global Grand IVA39 ,1.0,2.0,2,unavailable,unavailable,newly built,Sector 103 Gurgaon,0.3,515.7142857142858,5817.174515235456,0,0,0,0,0,1,5.0,-1.0,Unavailable,8.5,Minimal,25.0
3 BHK Flat,Zara Aavaas,3.0,2.0,2,unavailable,unavailable,under construction,Sector 104 Gurgaon,0.65,1090.0,5963.302752293578,0,0,0,0,0,1,7.0,-1.0,Unavailable,19.0,Basic,20.0
3 BHK Flat,Smart World Orchard,3.0,3.0,2,Study Room,North-East,under construction,Sector 61 Gurgaon,2.57,2328.571428571429,11036.809815950919,0,0,0,0,0,1,3.0,32.0,Fancy,2.0,Minimal,0.0
2 BHK Flat,Signature Global City 92,2.0,2.0,3,Others,unavailable,under construction,Sector 92 Gurgaon,0.78,1442.857142857143,5405.940594059406,0,0,0,0,0,1,2.0,32.0,Fancy,9.0,Minimal,20.0
2 BHK Flat,Ramsons Kshitij37 ,2.0,2.0,1,Others,South,newly built,Sector 95 Gurgaon,0.33,843.7,3911.3428943937415,0,0,0,0,0,1,14.0,33.0,Fancy,19.5,Basic,23.5
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,2,unavailable,unavailable,unknown,Sector-33 Sohna,1.2,2131.4285714285716,5630.026809651474,0,0,0,0,0,1,0.0,-1.0,Unavailable,0.0,Minimal,23.0
3 BHK Flat,om appartments,3.0,2.0,1,unavailable,unavailable,new,Ashok Vihar Phase 2,0.4,1285.7142857142858,3111.111111111111,0,0,0,0,0,1,3.0,-1.0,Unavailable,2.0,Minimal,19.5
2 BHK Flat,the pearl apartmen,2.0,2.0,1,unavailable,unavailable,new,Patel Nagar,0.43,1100.0,3909.090909090909,0,0,0,0,0,1,2.0,43.5,Fancy,8.5,Minimal,19.5
4 BHK Flat,Bestech Park View Grand Spa43 ,4.0,6.0,3+,Servant Room,unavailable,new,Sector 81 Gurgaon,4.5,4620.0,9740.25974025974,0,1,0,0,0,0,17.0,50.0,Fancy,11.5,Basic,25.0
2 BHK Flat,Signature Global Solera37 ,2.0,2.0,2,unavailable,East,new,Sector 107 Gurgaon,0.38,928.5714285714287,4092.307692307692,0,0,1,0,0,0,3.0,28.0,Medium,7.0,Minimal,24.0
2 BHK Flat,AVL 36 Gurgaon37 ,2.0,2.0,2,unavailable,North-East,new,Sector 36A Gurgaon,0.75,1428.5714285714287,5250.0,0,0,0,0,0,1,5.0,35.5,Fancy,9.0,Minimal,22.0
3 BHK Flat,Tata Gurgaon Gateway38 ,3.0,3.0,3,unavailable,unavailable,newly built,Sector 113 Gurgaon,3.21,2772.0,11580.08658008658,0,0,0,0,0,1,9.0,-1.0,Unavailable,13.5,Basic,22.5
2 BHK Flat,Breez Global Hill View,2.0,2.0,2,unavailable,West,newly built,Sohna,0.35,791.4285714285714,4422.382671480144,0,0,0,0,0,1,14.0,-1.0,Unavailable,14.0,Basic,20.0
2 BHK Flat,Umang Monsoon Breeze,2.0,2.0,1,unavailable,East,unknown,Sector 78 Gurgaon,0.75,1770.0,4237.28813559322,0,0,0,0,0,1,5.0,-1.0,Unavailable,0.0,Minimal,20.0
4 BHK Flat,Sare Green ParC Phase 3,4.0,3.0,3,unavailable,North,mid-age,Sector 92 Gurgaon,0.95,2151.6000000000004,4415.318832496746,0,0,0,0,0,1,4.0,-1.0,Unavailable,16.0,Basic,20.0
3 BHK Flat,Lavanya Apartments,3.0,3.0,No,unavailable,unavailable,unknown,Sector 81 Gurgaon,0.9,1958.0000000000002,4596.52706843718,0,0,0,0,0,1,7.0,28.0,Medium,0.0,Minimal,17.5
2 BHK Flat,Signature Global Orchard Avenue36 ,2.0,2.0,No,unavailable,unavailable,unknown,Sector 93 Gurgaon,0.85,656.7,12943.505405816963,0,0,0,0,0,1,10.0,28.0,Medium,0.0,Minimal,25.0
3 BHK Flat,Whiteland Blissville,3.0,3.0,2,unavailable,unavailable,unknown,Sector 76 Gurgaon,1.92,1790.8000000000002,10721.465266919811,0,0,0,0,0,1,3.0,28.0,Medium,0.0,Minimal,0.0
3 BHK Flat,Smart World Gems,3.0,3.0,2,unavailable,East,unknown,Sector 89 Gurgaon,1.2,2032.857142857143,5903.021784961349,1,0,1,0,0,0,2.0,-1.0,Unavailable,0.0,Minimal,20.0
3 BHK Flat,Signature Global City 37D Ph 2,3.0,3.0,1,Pooja Room,North,under construction,Sector 37D Gurgaon,1.1,1928.5714285714287,5703.7037037037035,0,0,0,0,0,1,2.0,34.0,Fancy,10.5,Basic,20.0
4 BHK Flat,DLF Royalton Tower,4.0,4.0,3+,Servant Room,unavailable,mid-age,DLF Phase 5,6.5,3296.7000000000003,19716.686383353048,0,0,0,0,1,0,9.0,-1.0,Unavailable,2.0,Minimal,20.0
2 BHK Flat,Smart World Orchard,2.0,2.0,2,unavailable,unavailable,under construction,Sector 61 Gurgaon,1.85,1785.7142857142858,10360.0,0,1,1,0,1,0,3.0,-1.0,Unavailable,11.5,Basic,0.0
2 BHK Flat,Suncity Vatsal Valley,2.0,2.0,2,unavailable,East,under construction,Gwal Pahari,1.38,1243.0,11102.172164119065,1,1,1,1,0,0,4.0,38.5,Fancy,31.0,Premium,0.0
4 BHK Flat,Unitech Heritage City,4.0,4.0,No,unavailable,unavailable,unknown,Mehrauli Gurgaon Road,4.26,3575.0000000000005,11916.083916083915,0,0,1,0,0,0,9.0,28.0,Medium,0.0,Minimal,20.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram,2.0,2.0,3,unavailable,unavailable,unknown,Sector 102 Gurgaon,1.42,1504.8000000000002,9436.469962785752,0,0,0,0,0,1,14.0,-1.0,Unavailable,0.0,Minimal,19.5
2 BHK Flat,Krisumi Waterfall Residences,2.0,2.0,2,unavailable,unavailable,unknown,Sector 36A Gurgaon,2.3,1626.9,14137.316368553691,0,0,0,0,0,1,23.0,-1.0,Unavailable,0.0,Minimal,0.0
3 BHK Flat,Birla Navya,3.0,3.0,3+,unavailable,North,under construction,Sector 63A Gurgaon,3.7,3428.571428571429,10791.666666666666,0,0,0,0,0,1,1.0,-1.0,Unavailable,21.0,Good,20.0
1 BHK Flat,Zara Aavaas,1.0,2.0,2,unavailable,unavailable,newly built,Sector 104 Gurgaon,0.22,430.0,5116.279069767442,0,0,0,0,0,1,2.0,29.0,Medium,17.5,Basic,20.0
2 BHK Flat,Signature Global the Millennia,2.0,2.0,3,unavailable,unavailable,newly built,Sector 37D Gurgaon,0.6,928.5714285714287,6461.538461538461,0,0,0,0,0,1,7.0,-1.0,Unavailable,10.5,Basic,20.0
3 BHK Flat,Kashish Manor One,3.0,4.0,3+,"Servant Room,Others",unavailable,under construction,Sector 111 Gurgaon,1.65,2557.5,6451.612903225807,0,0,0,0,1,0,14.0,-1.0,Unavailable,3.0,Minimal,0.0
1 BHK Flat,Zara Aavaas,1.0,2.0,2,unavailable,unavailable,newly built,Surat Nagar 1,0.2,430.0,4651.162790697675,0,0,0,0,0,1,3.0,-1.0,Unavailable,0.0,Minimal,18.5
3 BHK Flat,Apartment,3.0,4.0,3,Study Room,East,mid-age,Sector 92 Gurgaon,0.75,2285.714285714286,3281.25,0,0,0,0,0,1,2.0,33.0,Fancy,28.5,Good,20.0
4 BHK Flat,Vipul World Floors,4.0,5.0,3+,"Pooja Room,Study Room,Servant Room",East,newly built,Sector 48 Gurgaon,4.3,4428.571428571428,9709.677419354839,0,1,1,0,1,0,4.0,-1.0,Unavailable,20.0,Good,20.0
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,3.0,3,"Servant Room,Others,Store Room,Pooja Room",North-East,newly built,Sector 70 Gurgaon,1.9,2145.0,8857.808857808857,1,1,0,0,0,0,10.0,-1.0,Unavailable,13.0,Basic,22.5
3 BHK Flat,Essel Tower,3.0,4.0,3+,Servant Room,unavailable,mid-age,Chakkarpur,2.2,2514.285714285714,8750.0,0,0,0,0,0,1,3.0,47.5,Fancy,0.0,Minimal,19.5
3 BHK Flat,Milan CGHS 9,3.0,3.0,3+,unavailable,unavailable,unknown,Sector 39 Gurgaon,2.0,2640.0,7575.757575757576,0,0,0,0,0,1,0.0,28.0,Medium,0.0,Minimal,20.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram,2.0,2.0,2,unavailable,North-West,unknown,Sector 102 Gurgaon,0.95,1307.1428571428573,7267.759562841529,0,0,0,0,0,1,14.0,28.0,Medium,0.0,Minimal,19.5
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram,2.0,2.0,2,unavailable,unavailable,unknown,Sector 102 Gurgaon,0.95,1307.1428571428573,7267.759562841529,0,0,0,0,0,1,14.0,28.0,Medium,0.0,Minimal,19.5
3 BHK Flat,Ramsons Kshitij37 ,3.0,2.0,2,unavailable,unavailable,unknown,Sector 95 Gurgaon,0.4,978.5714285714287,4087.591240875912,0,0,0,0,0,1,6.0,-1.0,Unavailable,0.0,Minimal,23.5
1 BHK Flat,Element One Service,1.0,1.0,1,unavailable,North-East,unknown,Sispal Vihar,1.0,1214.2857142857144,8235.294117647058,0,1,0,0,1,0,8.0,28.0,Medium,0.0,Minimal,20.0
3 BHK Flat,Godrej Icon,3.0,2.0,3+,Study Room,East,new,Sector 88A Gurgaon,1.62,1778.7,9107.775341541575,0,0,0,0,0,1,10.0,32.0,Fancy,13.5,Basic,0.0
3 BHK Flat,DNHA CGHS,3.0,3.0,No,unavailable,unavailable,unknown,Sector 1 Gurgaon,0.85,2420.0,3512.396694214876,0,0,0,0,0,1,5.0,-1.0,Unavailable,0.0,Minimal,0.0
2 BHK Flat,Breeze Global Heights,2.0,2.0,2,unavailable,unavailable,unknown,Sector 33 Gurgaon,0.4,890.0,4494.38202247191,0,0,1,0,0,0,4.0,-1.0,Unavailable,0.0,Minimal,20.0
3 BHK Flat,M3M Skycity,3.0,3.0,3,"Pooja Room,Study Room,Servant Room",East,under construction,Sector 65 Gurgaon,3.5,2934.2857142857147,11927.945472249268,0,0,0,0,0,1,15.0,37.5,Fancy,39.0,Premium,20.0
3 BHK Flat,Signature Global City 37D Ph 2,3.0,3.0,3,"Pooja Room,Others",North-East,under construction,Sector 37D Gurgaon,1.36,1688.5000000000002,8054.4862303819955,1,0,0,0,0,0,1.0,-1.0,Unavailable,9.5,Minimal,20.0
3 BHK Flat,pareena micasa,3.0,3.0,3,unavailable,unavailable,under construction,Golf Course Ext Road,1.3,1650.0000000000002,7878.787878787878,0,0,0,0,0,1,12.0,-1.0,Unavailable,0.0,Minimal,0.0
3 BHK Flat,Smart World Orchard,3.0,3.0,3,unavailable,East,under construction,Sector 61 Gurgaon,2.41,2328.571428571429,10349.693251533741,0,0,0,0,0,1,2.0,28.0,Medium,0.0,Minimal,0.0
2 BHK Flat,Shapoorji Pallonji Joyville,2.0,2.0,1,unavailable,unavailable,unknown,Sector 102 Gurgaon,1.1,1307.1428571428573,8415.300546448087,1,0,0,0,1,0,7.0,28.0,Medium,0.0,Minimal,19.5
3 BHK Flat,Central Park Flower Valley,3.0,3.0,2,unavailable,unavailable,unknown,Sector-33 Sohna,2.5,2691.4285714285716,9288.747346072187,0,0,1,0,0,0,1.0,28.0,Medium,0.0,Minimal,0.0
4 BHK Flat,Dlf City,4.0,3.0,1,unavailable,unavailable,newly built,Shankar Vihar,2.02,2750.0,7345.454545454545,0,0,0,0,0,1,2.0,-1.0,Unavailable,0.0,Minimal,19.5
2 BHK Flat,Smart World Orchard,2.0,2.0,2,"Pooja Room,Study Room",North-East,under construction,Sector 61 Gurgaon,1.47,1642.857142857143,8947.826086956522,0,0,1,0,0,0,4.0,-1.0,Unavailable,17.0,Basic,0.0
1 BHK Flat,MVN Athens37 ,1.0,1.0,1,unavailable,West,new,Sohna,0.24,485.7142857142857,4941.176470588235,1,0,0,0,1,0,12.0,29.5,Medium,13.5,Basic,24.5
3 BHK Flat,Silverglades Hightown Residences,3.0,4.0,2,unavailable,East,under construction,Sushant Lok Phase 1,4.2,2365.0,17758.985200845666,0,0,0,0,0,1,7.0,-1.0,Unavailable,11.5,Basic,20.0
3 BHK Flat,Vatika Sovereign Park,3.0,4.0,3,Servant Room,East,under construction,Sector 99 Gurgaon,2.45,3058.0000000000005,8011.772400261608,0,0,0,0,0,1,1.0,41.0,Fancy,37.0,Premium,18.5
3 BHK Flat,Mapsko Mount Ville41 ,3.0,3.0,No,unavailable,unavailable,unknown,Sector 79 Gurgaon,1.65,1996.5000000000002,8264.462809917355,0,0,0,0,0,1,12.0,28.0,Medium,0.0,Minimal,25.0
3 BHK Flat,Godrej Air,3.0,3.0,2,unavailable,unavailable,unknown,Sector 85 Gurgaon,1.75,2007.5000000000002,8717.3100871731,0,0,1,0,1,0,27.0,28.0,Medium,0.0,Minimal,19.5
2 BHK Flat,Signature Global City 63A,2.0,2.0,2,Others,East,under construction,Sector 63A Gurgaon,1.4,1764.2857142857144,7935.222672064777,0,0,0,0,0,1,3.0,-1.0,Unavailable,0.0,Minimal,20.0
2 BHK Flat,Signature The Roselia36 ,2.0,2.0,2,unavailable,East,newly built,Sector 95A Gurgaon,0.45,812.8571428571429,5536.028119507909,0,0,0,0,0,1,2.0,33.0,Fancy,9.0,Minimal,25.0
3 BHK Flat,SBR apartment,3.0,3.0,3,unavailable,unavailable,mid-age,Sector 1A IMT Manesar,0.68,1678.6000000000001,4050.9948766829502,0,0,0,0,0,1,2.0,28.0,Medium,0.0,Minimal,0.0
2 BHK Flat,Smart World Gems,2.0,2.0,3,"Study Room,Others",unavailable,newly built,Sector 89 Gurgaon,1.0,1585.7142857142858,6306.306306306306,0,0,0,0,0,1,3.0,-1.0,Unavailable,27.5,Good,20.0
3 BHK Flat,ATS Triumph39 ,3.0,4.0,3+,Servant Room,unavailable,new,Sector 104 Gurgaon,2.0,2519.0,7939.658594680429,0,0,0,0,0,1,4.0,-1.0,Unavailable,15.5,Basic,24.5
2 BHK Flat,Silverglades The Melia,2.0,2.0,2,unavailable,unavailable,mid-age,Sohna,0.75,1485.0000000000002,5050.505050505049,0,0,0,0,0,1,4.0,-1.0,Unavailable,0.0,Minimal,20.0
4 BHK Flat,Vatika Sovereign Park,4.0,4.0,3+,Servant Room,unavailable,under construction,Sector 99 Gurgaon,3.25,3696.0000000000005,8793.290043290042,0,0,1,0,0,0,2.0,-1.0,Unavailable,27.0,Good,18.5
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,3+,"Study Room,Others",unavailable,new,Sohna,1.1,1602.7,6863.417982155113,0,0,0,0,1,0,17.0,31.0,Fancy,2.0,Minimal,23.0
3 BHK Flat,Microtek Greenburg38 ,3.0,2.0,3,unavailable,North-East,new,Sector 86 Gurgaon,1.45,2114.285714285714,6858.108108108108,0,0,0,0,0,1,8.0,51.5,Fancy,20.5,Good,24.0
4 BHK Flat,Vatika Sovereign Park,4.0,4.0,No,unavailable,North-East,under construction,Sector 99 Gurgaon,3.2,3547.5000000000005,9020.43692741367,0,0,0,0,0,1,5.0,-1.0,Unavailable,5.5,Minimal,18.5
2 BHK Flat,Signature Global Orchard Avenue36 ,2.0,2.0,2,unavailable,unavailable,newly built,Sector 93 Gurgaon,0.4,775.7142857142858,5156.537753222836,0,0,0,0,0,1,11.0,34.0,Fancy,9.5,Minimal,25.0
2 BHK Flat,Smart World Gems,2.0,2.0,2,"Study Room,Servant Room",unavailable,under construction,Sector 89 Gurgaon,0.95,1575.7142857142858,6029.011786038078,0,0,0,0,0,1,4.0,-1.0,Unavailable,12.5,Basic,20.0
3 BHK Flat,Conscient Elevate,3.0,4.0,3,unavailable,unavailable,under construction,Sector 59 Gurgaon,4.25,2524.5,16835.016835016835,0,0,0,0,1,0,3.0,-1.0,Unavailable,0.0,Minimal,0.0
2 BHK Flat,Signature Global Solera 2,2.0,2.0,2,unavailable,unavailable,newly built,Sector 107 Gurgaon,0.37,790.0,4683.544303797468,0,0,0,0,0,1,9.0,-1.0,Unavailable,9.5,Minimal,20.0
3 BHK Flat,Spaze Privvy The Address39 ,3.0,4.0,2,unavailable,North-East,new,Sector 93 Gurgaon,1.25,2578.571428571429,4847.64542936288,0,0,0,0,0,1,12.0,104.5,Fancy,24.5,Good,25.0
2 BHK Flat,Surendra Avenue 69,2.0,2.0,2,unavailable,unavailable,mid-age,Sector 69 Gurgaon,0.75,1210.0,6198.347107438017,0,0,0,0,0,1,4.0,28.0,Medium,0.0,Minimal,20.0
2 BHK Flat,Krishna Apartment,2.0,2.0,1,unavailable,unavailable,new,New Palam Vihar Phase 2,0.35,1214.2857142857144,2882.3529411764703,0,0,0,0,0,1,2.0,29.0,Medium,3.5,Minimal,0.0
2 BHK Flat,Global Hill View,2.0,2.0,2,unavailable,East,newly built,Sector-11 sohna,0.35,1005.7142857142858,3480.113636363636,0,0,0,0,0,1,10.0,-1.0,Unavailable,27.5,Good,0.0
3 BHK Flat,Godrej 10140 ,3.0,4.0,3+,Servant Room,North-East,new,Sector 79 Gurgaon,2.0,3380.0,5917.15976331361,1,0,0,0,0,0,2.0,60.0,Fancy,31.5,Premium,24.5
5 BHK Flat,DLF The Primus39 ,5.0,5.0,3+,Study Room,North-East,new,Sector 82A Gurgaon,3.5,3722.857142857143,9401.381427475057,0,0,0,0,1,0,14.0,73.0,Fancy,13.5,Basic,24.0
2 BHK Flat,DLF Regency Park 136 ,2.0,2.0,2,unavailable,unavailable,newly built,DLF Phase 4,1.91,1642.857142857143,11626.086956521738,0,0,0,0,0,1,11.0,37.0,Fancy,27.0,Good,25.0
3 BHK Flat,Ramprastha The Edge Towers35 ,3.0,3.0,3+,unavailable,unavailable,mid-age,Sector 37D Gurgaon,1.0,1947.0000000000002,5136.106831022084,0,0,0,0,0,1,13.0,-1.0,Unavailable,13.5,Basic,23.5
3 BHK Flat,Central Park Flower Valley,3.0,3.0,3,unavailable,unavailable,under construction,Sector-33 Sohna,1.4,715.0000000000001,19580.419580419577,0,0,0,0,0,1,2.0,-1.0,Unavailable,13.0,Basic,0.0
2 BHK Flat,GLS Arawali Homes38 ,2.0,2.0,2,unavailable,unavailable,new,Sohna,0.35,810.0,4320.9876543209875,0,0,0,0,1,0,5.0,-1.0,Unavailable,9.0,Minimal,25.0
2 BHK Flat,Godrej Summit37 ,2.0,2.0,3,Study Room,unavailable,new,Sector 104 Gurgaon,0.82,110.0,74545.45454545454,0,0,0,0,0,1,12.0,-1.0,Unavailable,29.0,Good,24.5
2 BHK Flat,Ashiana Anmol35 ,2.0,2.0,2,unavailable,East,new,Sohna,0.88,1821.4285714285716,4831.3725490196075,0,0,0,0,0,1,13.0,38.0,Fancy,33.5,Premium,25.0
2 BHK Flat,Signature Global Park40 ,2.0,2.0,3,unavailable,East,unknown,Sohna,0.55,1174.2857142857144,4683.698296836982,0,0,0,0,1,0,3.0,-1.0,Unavailable,0.0,Minimal,25.0
3 BHK Flat,Ansal API Esencia37 ,3.0,3.0,2,unavailable,unavailable,unknown,Sector 67 Gurgaon,1.2,257.14285714285717,46666.666666666664,1,0,1,0,0,0,1.0,28.0,Medium,0.0,Minimal,23.5
2 BHK Flat,M3M Skywalk,2.0,2.0,3+,unavailable,unavailable,unknown,Sector 74 Gurgaon,1.78,2034.2857142857144,8750.0,0,0,0,0,0,1,12.0,28.0,Medium,0.0,Minimal,0.0
2 BHK Flat,M3M Heights,2.0,2.0,2,unavailable,unavailable,unknown,Sector 65 Gurgaon,1.9,1493.8000000000002,12719.239523363232,0,0,0,0,0,1,40.0,28.0,Medium,0.0,Minimal,20.0
2 BHK Flat,MVN Athens37 ,2.0,2.0,1,unavailable,unavailable,new,Sohna,0.26,687.1428571428572,3783.7837837837833,0,0,1,0,0,0,5.0,32.0,Fancy,22.0,Good,24.5
2 BHK Flat,Signature Global City 81,2.0,2.0,2,Others,North,under construction,Sector 81 Gurgaon,0.89,1535.7142857142858,5795.3488372093025,1,0,1,0,0,0,3.0,37.0,Fancy,7.0,Minimal,17.5
2 BHK Flat,Smart World Orchard,2.0,2.0,2,Study Room,East,under construction,Sector 61 Gurgaon,1.6,1642.857142857143,9739.130434782608,0,0,0,0,1,0,3.0,34.0,Fancy,33.5,Premium,0.0
